tweet_id,label
1Q4973P1,0.039223254
1QHADUQ8,0.11273831
1QZZ632C,0.26045215
1R10AD1G,0.8077008
1R8LM9Q9,0.12563926
1RJECTL1,0.26791447
1RT2S3G6,0.17621723
1RVCUR4K,0.24241611
1RWQDVG6,0.13924679
1S3AYP18,0.70493174
1S3S29J1,0.1250937
1S49M49N,0.11655614
1SG2X4ZU,0.4119415
1SIX8HLK,0.42707294
1SKCA8EP,0.22409737
1SLHV5XF,0.18454301
1SNNQTIP,0.83275807
1SVQLHHM,0.023376167
1T0C0J5I,0.8077636
1TE8URRE,0.75168407
1THKW1AH,0.036135405
1TYDTNXF,0.19852722
1UD6PS78,0.7214412
1V79BWMO,0.5314062
1V8WAUGK,0.2699085
1VF6PHC1,0.44496876
1VS5SVNH,0.5519821
1VTEVYH5,0.2515092
1VYN1VPT,0.2506876
1WJ55D2G,0.5533757
1WRK9FR2,0.45142278
1WU05CCZ,0.21754229
1WV6C4G3,0.6436755
1XLJKA7R,0.061306328
1XLM2TLU,0.21394622
1XNPDGRI,0.39019957
1Y9RZ3FX,0.2082259
1Y9YVSU4,0.53400713
1YYMPD3J,0.5120983
1ZEJ12YM,0.060375363
1ZH03KU3,0.32331616
1ZIJZJIW,0.008628458
1ZOOZCO3,0.6761893
2029XRFF,0.11419505
2032QSMM,-0.13414901
20GG6UW2,0.15172237
20LVF2NC,0.1556338
20U6WZ29,0.90956545
211GIYHQ,0.08949584
2157Y7O7,0.2654314
21W00O9A,-1.0611994
21XGF2EZ,0.662156
222NA1KI,0.73056597
22G523JN,0.12930581
22MVYMI2,0.061757267
22QTELMS,0.2881574
22W84H17,0.17204005
23P3SSVR,0.8774767
23XQ7VZW,0.73818207
2464245Z,0.17830667
24UH976E,0.56728303
2584B7T4,0.176359
25RQJGOS,0.4387059
25ZLW3EP,0.061306328
268KX2SY,0.06812891
27N7NOP1,0.33485535
282NC86K,0.66229683
28C5XQXV,0.09485796
28QN0ORU,0.3189789
28YVEFQH,0.17621723
290UJXO2,0.18263134
29EN0QUK,0.56820124
29EZKGY4,0.6680485
29OQCDBK,0.39060262
2A1261K1,0.016331583
2A5IO2S3,0.06178212
2AC4KYQF,0.77085865
2AFDI2MJ,0.2889647
2B1KS8T9,0.3938301
2B6Q61W7,0.85022825
2B8LHDQS,0.046492755
2BBG4MKW,0.10763347
2BDA9NMA,0.4619805
2BF2VDKV,0.36723113
2BIB2WTB,0.8414367
2BJ7VQ1B,0.30886078
2BSN9HPY,-0.32831246
2BW3A3KP,0.5470462
2C2P5XSF,0.13183016
2C43RFA4,0.06778464
2D43EY76,0.23874265
2DEF3ZT7,0.89958525
2DF4FWM3,0.43799597
2DKH354J,0.05244443
2DOYXIRS,0.055795312
2DX9KCUL,0.14119253
2E3Z70J7,0.8518795
2EI65C6O,0.2029525
2EPHZLNX,0.13859281
2EVE47YL,0.24722046
2EVHN3VP,0.048524886
2FAVB6B8,0.1892328
2FRTDIPL,0.46944314
2FZSC226,0.945805
2G0ANM9H,0.4166261
2G2YL81G,0.1304329
2G67O8AT,-0.004399538
2GGC5RGG,0.2295391
2GGK4EOX,0.047088355
2GL5L3TK,0.2195861
2GS7T0GP,0.2676676
2HATL6AU,-0.22662044
2HGJ9DS9,0.530641
2HKGV6C6,0.18962193
2I4G5BMZ,0.11096838
2IHKYZC7,0.12407279
2IMYI43N,0.51554173
2JF4OGAY,0.14120167
2JSP549M,0.20650795
2KAEJYFB,0.7903638
2KVJ9CPL,0.1210891
2L12W98H,0.036135405
2LJYVABU,0.10484734
2LZGD9L7,0.14409149
2M48X0EX,0.8222332
2M4U10QB,0.19450864
2M7ZDGVN,0.056308538
2NGONSTN,0.6281434
2O1HWDA4,0.16857508
2O7CS8PG,0.85750514
2O7N30P2,-0.060185134
2OAZY56J,0.1740238
2OEFWJ48,0.013736755
2P27AA3N,0.10368484
2PI2KGPI,0.17621723
2Q6J3LEW,0.44921255
2QBT70AC,0.03334567
2QVPPZ0I,0.52492267
2RD4MJQ5,0.119246215
2RSMGGGQ,0.45343155
2RWGX9WY,0.098787665
2S2H03X1,0.42041007
2S8E7RP3,0.057037234
2T4CEIWC,0.20424381
2TJOG1XL,0.5215362
2TT1ZWN6,0.09146425
2TV49WWC,0.03972715
2TXUQJXC,0.96636367
2TYX6BJT,0.5533757
2U39YOH2,0.33752614
2U77KHLV,0.05759591
2U93DIML,-0.10393417
2UIJITYY,0.330832
2UIKSO1D,0.38608927
2UMKL29B,0.27218896
2UPIUQFD,0.10350895
2UTVCH63,-0.0031458735
2UXG60WA,0.045309156
2VEEYXC7,0.84179777
2VI1RHOM,0.5448043
2VK1B0WY,0.18947586
2VNZ1NAD,0.051036716
2VP2Z5GN,0.04298407
2VT9R24K,0.1647068
2VU8UF00,-0.010188103
2VWPD5U4,0.7908368
2WXZUSMS,0.11655614
2XHX1QED,0.08154267
2XLCIVW5,0.88675475
2XP0FDGT,0.21856907
2XQF45DB,0.104519784
2YACEGJQ,0.10273638
2Z1FL5YK,0.3069274
2ZSGSQSL,0.4557315
2ZSTFLM6,0.49476224
30CQ4YNU,-0.01870799
30MPKN09,-0.07989746
30N2WSHO,0.2186361
30TAAJDM,0.052216798
30U4EMKG,0.2924006
318SVEA6,0.35901678
31A8K788,0.27935722
32M2Q44I,0.43648523
32REVAG0,0.50601643
32T6ZRCY,0.7643745
32Y7YIIO,0.26549983
33481WKC,0.79694676
3399ZKCE,0.17268181
33BNL0AS,0.18633792
34ILBL2X,0.36415717
350WHWEN,0.8296082
35W4BU5I,0.1547826
35XND9O4,-0.3465954
364SLNBT,0.9359416
365NIVAY,0.18733925
36C8E3FX,0.044336885
379KFE4P,0.45137325
37C25N7S,0.073825896
37EZIVHP,-0.24734628
37MY2GB3,0.06911752
37OZ6OG5,0.44244048
37TE28RG,0.13955852
37U8WO0T,0.78686243
380K9ZWQ,0.25493544
3830P2ZN,0.1476318
38N5SSZ0,0.68279505
38U89KRP,0.28290308
38VWSVFB,-0.01753819
38WZB80L,0.23125014
38YKJDV5,0.056308538
397Z7U3T,0.21984601
39NRAHLZ,0.113429695
39VQXUVG,0.17621723
3A0P5G4F,0.16253713
3A3HE13B,0.1420629
3A8RPOAE,0.06778464
3AH1VRKT,0.7454411
3AHIFIE3,0.82148004
3AJGEVZ0,0.19235098
3AJHECDS,0.12908563
3ALFQRVZ,0.11417183
3AOYGO15,0.899684
3B0XQV64,0.5313233
3B1GMXGW,-0.37830937
3BCKJ51Z,0.11655614
3BJHA66J,0.16133487
3BTN8PIQ,0.5317432
3CXB101M,0.42600653
3D3JZMCY,0.29236537
3DMYZWUM,0.1541327
3DWNBF9Z,0.4355256
3EGWYPHZ,0.1832918
3FA9Z1RR,0.05816552
3FCWW0YG,0.17621723
3FIZ03LU,0.94433415
3G34FE16,0.58717686
3GKVHKEL,0.052468836
3HES0W0G,0.27568448
3HM9KNG7,0.06778464
3IGLZWKQ,0.17911622
3J5R863P,-0.092921674
3JPJXOJL,0.11300567
3K4UVZ23,0.17395651
3KCVLPAM,0.61623853
3KKEQWRP,0.11655614
3KX8TDLQ,-0.06706494
3L2QH69N,0.8247969
3LGITGLO,0.87564445
3LRM89OU,0.10285199
3LVMTOW3,0.27384257
3M3QGXDL,0.22031331
3M4WD8IS,0.110229164
3MAQ6W9G,0.92024267
3MJUC6EJ,0.032758266
3MKNC24U,0.15530613
3MV9F8UF,0.7586494
3MZP3JD7,0.7455838
3NAPLSZW,0.3420074
3NAUC9IU,0.11043283
3NKZNO22,0.7750625
3O2HZLP9,0.036135405
3OJ7KT7I,0.46943468
3P2JF9QJ,0.30602005
3PCDRS8W,0.17096832
3PHDXBYT,0.17533255
3PQ5JON7,0.036090136
3PTW4E3P,0.9734639
3PYDPDOA,0.9611585
3QJJLPGE,0.5266808
3QKUCQDZ,-0.21403545
3QOOO0KS,0.65374637
3QRFCVK5,-0.46084297
3QXG460O,0.23218665
3RAKQ80R,0.60808504
3RREAR7I,0.06472704
3SIYR3Z1,0.79734755
3SVOPWWL,0.5759715
3T0ATYWM,0.16302982
3T3YD897,0.18938592
3T766MCP,0.11016086
3T8UQC00,0.8367848
3TCONTV1,0.51764596
3TIY6FFL,0.2164177
3TJ2D4BK,0.85599875
3TLWFADF,0.11012238
3TPED3SS,0.263753
3U7BRVRC,0.9786219
3UDCHC4M,0.64603883
3UOX40K4,0.68394756
3UT9BWC1,0.55653876
3V98O6DA,0.43135312
3VVBGGZB,0.74043787
3W5DKA5N,0.8017492
3WIUNUY0,0.2690637
3WNDYPGP,0.28850806
3WQJWRNU,0.12600556
3X1GV9VI,0.3903445
3X2OH0ZA,0.5726515
3X6HN1VI,0.35591125
3X7WM1WB,0.031473815
3XTQU2TO,0.09628093
3XTVHQ61,0.04720217
3XWUOD1K,0.14409149
3Y6RKQAJ,0.17654541
3YG5HF6X,0.061757267
3YIRRX90,0.2917229
3YS8BV6P,0.14409149
3Z3DIZVP,0.039223254
3Z6C09Q5,0.64272183
3ZLN7C8G,0.8258474
3ZMSZZ66,0.18554851
3ZUNL5R0,0.884504
4063L3W0,0.01344198
40O2CLZZ,0.7338551
40VHRLN4,0.2211895
419XGLTB,0.57840633
41BAZ1BQ,0.055795312
41EP44LB,0.17268181
41QMUMSO,0.054596573
41TX1OI5,0.17026034
42VF21Z0,0.16141465
43AJ8UYV,0.46236542
441Q08X2,0.28686208
4422M8PV,0.39039382
445W0YQD,0.3413147
44JTAUV9,0.16029936
44Y1PGLA,0.6498465
45120ZOA,0.046961755
458YGIKO,0.314417
45CMV1HJ,0.26461363
45HRJYTM,0.24522871
45LYPA6V,0.44022202
462YRT2R,-0.011408031
46EVW9WB,0.15041989
46S20ECF,0.516181
46VOU6BF,0.23591843
46WUVTIL,0.7017102
46XK7NNR,0.55748194
47IH54OO,0.119271725
47MMEZVF,0.1299349
47TV2U3M,0.72995627
47UX1PNC,0.03972715
47YJ4AKS,0.6466928
47YWTXP8,0.12883899
48G8JXR2,0.11455253
48SW79XQ,0.130211
494G0186,0.03972715
497TAQST,0.025273025
49HP92WK,0.38622764
49PLMGJT,-0.020728946
49TLYZJ2,0.14892715
49TU3DKG,0.1637781
4A6G1XII,0.7022698
4AGU4YNT,0.9077672
4AHAMUDH,0.48331866
4AHKERGZ,0.14409149
4B0NH4X7,-0.84120154
4B0SSAKB,0.7555295
4B37M9II,0.14175594
4B44Y95K,0.6660416
4BEGHATM,0.6046641
4BG1L47I,0.18733925
4BHN8T1V,0.75907576
4C96Y21U,0.23158196
4CRP4V5E,0.04514116
4CV1SQJ2,0.014700025
4CZUEN59,0.1713055
4D1GSEAM,0.38423416
4D26T5LH,0.3340463
4D5A6VDX,0.612796
4DHYW006,0.10791868
4DYPQ2HB,0.17789209
4EJVAQYH,0.12373462
4EUZZJ2F,0.23836333
4F13AIOJ,0.276544
4F42U8LY,0.808181
4FKH04QG,0.11853564
4FPS891E,0.7517103
4FQ75JO9,0.17928952
4FY2LK04,0.31838435
4GGQYV4X,0.50867987
4GN2RS51,0.33288267
4GN6AYSE,0.060938597
4GQOX1ZE,0.78126156
4GWJNFZ9,0.104726076
4H9CNGBQ,0.15610921
4HD4K5AO,0.8004973
4HGAABWC,0.061757267
4HPKUGP1,0.122834384
4IIKRA2J,0.13946053
4IULS4TU,0.6441276
4J8YO2I9,0.0052705705
4JICWVQ0,0.8440034
4JX99A2I,0.33729303
4LCE3WSP,0.5074587
4LDYEDB3,0.048990786
4LHLPOTH,0.87601423
4LJSHBCM,-0.013914645
4LQRXBEX,0.7668913
4LZE2PY4,-0.7954285
4LZSNF0A,-0.1457805
4M2VHO90,0.40910566
4MITBHDK,0.15087846
4MRUR57C,0.5376955
4N1LIRX0,0.51056176
4NCOYU8D,0.6691723
4NEYSOWW,0.50584054
4NPAAM06,0.30135518
4NQRAHF5,0.08061522
4O1PE5M7,0.21261531
4OIEMVQE,0.592457
4P0FTVP7,0.3582359
4PXKITD2,0.4219978
4PXR83HI,0.56661546
4Q2FMMIN,0.16958293
4Q4LJWY8,0.17081854
4Q7JL5UM,-0.117221355
4QGWJQ1J,0.71021235
4QVCR45F,-0.09361005
4RCC409U,0.15049675
4RG44OL0,0.21951392
4RP5N2P6,0.1676682
4RS287KG,0.29043496
4S1GEXDP,0.06566715
4S200YHF,0.113880634
4S2BZDTA,0.032404244
4S4ECMDY,0.93008184
4TAJHJUI,0.16008559
4TEL5126,0.3691346
4TG9MKXF,-0.22144008
4TY9BAOI,0.48018566
4U54K465,0.060938597
4UEO3MUA,0.53932655
4VB9KBAG,0.19893876
4VCTEXCW,0.056746423
4VERCXJG,0.05110705
4VKDGR69,0.8518795
4VKPLKQ8,0.528639
4VSWFM4E,0.34806147
4W04TOWC,0.87835646
4W4PHN6S,0.29417688
4WOP7UVP,0.6552496
4WTDHD11,0.14409149
4WY0N63C,0.056308538
4X0DGD32,-0.31506652
4XA64CY4,0.16958293
4XGWN7U6,0.11655614
4XHER3GA,0.69749904
4Y38XQZK,0.17621723
4Y6DL9W9,0.57894564
4YHHD3IS,0.17539856
4YQVUDX9,-0.053159118
4YRJE1NA,0.15712878
4YT5YFA3,0.21164027
4YY7B6SH,0.42832255
4Z0MXZDZ,0.14226687
4ZBMG70R,0.23074311
4ZFC90NL,0.122335464
4ZJYIM8C,0.18734854
4ZPZ3ICI,0.27935722
502VPYK7,0.59723806
505UZYNQ,0.41474587
5071ZYCE,0.16958293
509OVIXK,0.5425258
50K3G71G,0.24974212
510PF284,0.8262336
511C9JKQ,0.087649494
51FTZT6J,0.5078599
51Y3JICD,0.07361859
52CIXQ9G,0.03972715
52H3V6OR,0.8518795
53N68KSM,0.17043206
54279XMP,0.075221896
5596RV1R,0.19659412
56OKJR5L,0.37565225
578LN2NZ,0.03972715
57J0F19B,0.12686604
58IU8443,0.4420606
59BNP9TI,0.5448824
59C16RRW,0.4362959
59E7SRTN,0.83279693
59EFUWT3,0.17872867
59JUTA3F,0.35498247
59VGVO3L,0.78880346
5A151HHZ,0.10293865
5A6PPX8Z,-0.4255432
5A76BUFZ,0.13693273
5AVLUBOP,0.16390464
5BC4HXPA,0.26091054
5BHD0EWO,0.19406876
5BNU65QR,0.08320454
5C2QAD15,0.88388515
5CB8YP5D,0.7942649
5CGKQP8F,0.27111447
5CH8NHHA,0.23665404
5CIUDJFX,0.85244334
5CT2D06K,0.19030216
5CVA36SF,0.40420362
5CVN7WJP,0.4607359
5CYHV21K,0.20543829
5CYKAZEY,0.03972715
5D6MKE0Q,0.72930276
5D80XCAW,0.7774142
5D9MK0Z1,0.4221889
5DRBROPZ,0.4584896
5E5AREQ0,0.7554007
5EKMTASN,0.38931704
5EQD44KZ,0.34302136
5F150QYF,0.30602875
5FL8JQR2,0.19242716
5FO1VXXQ,0.9055618
5FOTKVOG,0.48609594
5FRAAHEK,0.8518795
5G3H983K,0.62451255
5G3IRHE7,0.6696344
5G9B22E2,0.82481766
5GGZH86Z,-0.28776735
5GKJ9WON,0.42491746
5GR2O2PU,0.74232316
5GREU48K,0.52178127
5GWLEPR4,0.59519005
5H64YX1X,0.45333233
5H9EPBTT,-0.080307364
5HGA706Z,0.7940047
5HICUYDK,0.7692875
5HM8AHAJ,0.7261084
5HURD6PX,0.098787665
5HV7LBPD,0.94966364
5ILGO30M,-0.16642648
5IR5Q7YA,0.31876552
5J0IMXVO,0.025746226
5J1EVZF5,0.13642046
5J304HHM,-0.05662787
5JB68HP0,0.1372216
5JF37PAN,0.22442293
5JL20ZLV,0.10791868
5JL3VWFD,0.11676198
5JP94K46,0.6257014
5JWVI4PA,0.061757267
5K237QL8,0.005946487
5KF6HSL0,0.17559582
5KJMRIZB,0.52898395
5KLNN8J8,0.6784079
5KP6WO52,0.20251071
5L0DH5OO,0.33261365
5LB2ZPWZ,0.090039045
5LP0F8H5,0.6238351
5M1EFMRF,0.092559665
5MS80OTH,0.585108
5MSZG3HA,0.17154494
5N2C46ZC,0.13726929
5N7CQCBK,0.24811333
5ND6BU29,-0.06723654
5NHMSKXD,0.3185953
5NO3GM2M,0.7315983
5NQAXZDS,0.8449961
5OE9DNW3,0.6637873
5OHR9HF8,0.08486849
5OTV3GJ1,0.33830154
5PZ26LLV,0.3906955
5Q6ZWB30,0.71657246
5QBS77O3,0.42992702
5QDEFLPC,0.2419458
5QJUW4VW,0.43726274
5QLK6FES,0.0072779655
5QLVTAAS,0.40991667
5QP7CE3G,0.033643574
5QT0YH5R,0.03890848
5R2GSYN3,0.7298574
5RN5UEAZ,0.3990509
5RODRX30,0.08809936
5S8CDSSP,0.2887763
5SZSOBM1,0.107694834
5T7DUFFZ,0.14744484
5U46XCBT,0.48613545
5UGH353H,0.7804847
5VCPXAK9,0.5747821
5VGY3K3E,0.4757998
5VHZJL6A,0.45565292
5VPNPDT2,0.087969124
5VSI06MP,0.7848831
5WF23VK1,0.18561462
5WKXAYSY,0.09992638
5WV7PBYZ,0.042173356
5X0UMC70,-0.025361836
5X4ZRGV0,0.20061514
5XFQCKMS,0.35303497
5Y3L3JCQ,0.42252228
5Y4BKJOU,0.2644452
5Y7LFJOD,0.5664826
5YU9RLPV,0.6061629
5YYQMULO,0.060568005
5ZAG12J9,0.44830662
5ZB4XDUN,0.8364727
5ZG6LRKH,0.13052815
5ZVJVLKA,0.26209277
600WI6KD,0.057224303
60EUZK9P,0.5773806
60I0UBDN,0.1707685
60TU5RRK,0.17262548
60ZFCO5J,0.51460034
61EQDN5I,0.46187612
61GE4EVI,0.5804052
61UR361W,0.10495475
61ZVUAQM,0.411342
623BR9X3,0.22494677
62KUXDD2,0.64766574
62R8VW8R,0.80986416
636ABE39,0.52421945
63AC9G27,0.24142191
63EPVM4C,0.18015471
63QEO22O,0.59648454
63X02L5H,0.13669929
63YQPGKD,0.12154156
642FUVR7,-1.2177511
645I4Z37,0.87515247
648HICVR,0.48670003
64CR3A01,0.12060878
64F5629V,0.026988119
655JARBD,0.92407
65KM8VV5,0.7407568
65PQCQQS,0.46786815
665K8SQR,0.07030228
6676YW93,0.34745306
668Q17IC,0.266811
669HBRIF,0.109380305
678Z8L71,0.23184335
67CC5FRM,0.34838498
67EN32CZ,0.7145469
67KUXXDL,0.091864884
67US8I9O,0.22878346
67XIO06B,0.40284866
6898063M,0.8031306
68K9GS5V,0.061306328
68N0U0EM,0.062010974
68PNXYCT,0.19200268
694WQ2WB,0.22371683
69GQE2RT,0.15996993
6ADW8KVY,0.581405
6AOZAKL5,0.38717282
6B6090CA,0.067664415
6BCKV7ZV,0.67750496
6BVMT8SY,0.77005744
6C9C00M5,0.14708316
6CC7240Z,0.08663216
6CE9LM9H,0.7216942
6CKKPW0G,0.3267575
6CN930HR,0.1087324
6CPATWOK,0.090415835
6D5H7QBV,0.7819026
6DB6NVMX,0.6456399
6DK7JMUK,0.17343521
6DM7IFLL,0.04707727
6DXIREXG,0.075221896
6E2GHT9E,0.6951886
6E98U8SY,-0.10863787
6ECKWURZ,0.12732604
6EIECVM4,1.1446354
6F3RVNCZ,0.7640506
6F85SODB,0.6906909
6F96ZNNH,0.008573979
6FAM1HN6,0.49169302
6FCUXQPO,0.6807602
6FF6BVZM,0.63978475
6FJS847G,0.47622904
6FPS6NHC,-1.2264452
6FXB4HN6,0.087649494
6G9S41P3,0.1304872
6GA40CEP,-0.4528494
6GBGH7ZW,0.014250159
6GP1VBAP,0.3258043
6H01JVU4,0.48753715
6H39U3UB,0.709636
6H7PN876,0.62609696
6HAJCYW8,0.69160324
6HEVUMPZ,0.1305843
6I38J7HO,0.12275514
6JHS5825,0.21456134
6JLRWENS,0.22098392
6JNCJRDI,0.7982278
6JZW0Z1E,0.7097539
6KGJGGX1,0.1210891
6KLDVFUK,0.8675606
